Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 04/19  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,557963.9395291265,0.0 
 04/19  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,716550.038319996,0.0 
 04/19  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,848187.2742090508,0.0 
 04/19  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,964983.3023896867,0.0 
 04/19  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1064264.7341033852,0.0 
 04/19  06:00:00,1342047.15955872,1197395.0195587199,144652.13999999999,0.0,732197.941382304,0.0 
 04/19  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,112112.23275590386,0.0 
 04/19  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 04/19  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/19  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/19  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 04/19  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,0.0,0.0 
 04/19  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 04/19  20:00:00,2627097.0330936198,1425551.3676,1201545.6654936192,0.0,0.0,0.0 
 04/19  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 04/19  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 04/19  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 04/19  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/20  06:00:00,2488651.2635264617,1197395.0195587199,1291256.2439677418,0.0,0.0,0.0 
 04/20  07:00:00,2568093.1367399368,1311474.2779499039,1256618.8587900324,0.0,0.0,0.0 
 04/20  08:00:00,2455325.580955235,1425551.3676,1029774.2133552348,0.0,0.0,0.0 
 04/20  09:00:00,2139277.4715378854,1311474.2779499039,827803.1935879812,0.0,33300.11103517824,0.0 
 04/20  10:00:00,1756331.6058042092,1197395.0195587199,558936.586245489,0.0,136471.02735569606,0.0 
 04/20  11:00:00,1560247.5751053279,1197395.0195587199,362852.55554660779,0.0,104338.7172757351,0.0 
 04/20  12:00:00,1435106.64173672,1197395.0195587199,237711.6221780001,0.0,53972.33746611354,0.0 
 04/20  13:00:00,1409730.5375990149,1197395.0195587199,212335.518040295,0.0,42920.43746134566,0.0 
 04/20  14:00:00,1460791.607992475,1197395.0195587199,263396.58843375506,0.0,58202.276884913335,0.0 
 04/20  15:00:00,1531397.9135586909,1197395.0195587199,334002.8939999711,0.0,87837.06262036387,0.0 
 04/20  16:00:00,1675531.788317557,1197395.0195587199,478136.7687588367,0.0,134148.0695379978,0.0 
 04/20  17:00:00,1398598.055154735,1254434.648754312,144163.4064004228,0.0,80206.00959729517,0.0 
 04/20  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,0.0,0.0 
 04/20  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 04/20  20:00:00,2597266.061183501,1425551.3676,1171714.6935835009,0.0,0.0,0.0 
 04/20  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,9999.798584952348,0.0 
 04/20  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,154099.5677077286,0.0 
 04/20  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,321754.74370466536,0.0 
 04/20  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,388375.22630495557,0.0 
 04/21  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,443593.2151839071,0.0 
 04/21  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,520571.37171341266,0.0 
 04/21  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,604750.6499172415,0.0 
 04/21  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,673028.3250094808,0.0 
 04/21  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,766098.7566392296,0.0 
 04/21  06:00:00,1853398.4098067925,1197395.0195587199,656003.3902480719,0.0,755199.9984008726,0.0 
 04/21  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,98551.19203199588,0.0 
 04/21  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 04/21  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/21  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/21  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 04/21  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,0.0,0.0 
 04/21  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 04/21  20:00:00,2551781.337463424,1425551.3676,1126229.969863424,0.0,0.0,0.0 
 04/21  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 04/21  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 04/21  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 04/21  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/22  06:00:00,1222400.3417253223,1197395.0195587199,25005.32216660221,0.0,0.0,0.0 
 04/22  07:00:00,1654760.089940728,1311474.2779499039,343285.81199082397,0.0,0.0,0.0 
 04/22  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 04/22  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/22  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/22  17:00:00,1409927.4160001914,1254434.648754312,155492.76724587923,0.0,0.0,0.0 
 04/22  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,0.0,0.0 
 04/22  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 04/22  20:00:00,2491645.616113432,1425551.3676,1066094.2485134323,0.0,0.0,0.0 
 04/22  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 04/22  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 04/22  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 04/22  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/23  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/23  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/23  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/23  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,11087.813319516696,0.0 
 04/23  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,114445.10042341284,0.0 
 04/23  06:00:00,1206151.2995587199,1197395.0195587199,8756.28,0.0,0.0,0.0 
 04/23  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/23  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 04/23  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/23  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/23  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 04/23  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,0.0,0.0 
 04/23  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,0.0,0.0 
 04/23  20:00:00,2461464.2763363106,1425551.3676,1035912.9087363101,0.0,0.0,0.0 
 04/23  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 04/23  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 04/23  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 04/23  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/24  06:00:00,2454129.223982448,1197395.0195587199,1256734.204423728,0.0,0.0,0.0 
 04/24  07:00:00,2488405.3000142539,1311474.2779499039,1176931.02206435,0.0,0.0,0.0 
 04/24  08:00:00,2270148.7507915829,1425551.3676,844597.3831915828,0.0,0.0,0.0 
 04/24  09:00:00,1596944.0847321624,1311474.2779499039,285469.8067822584,0.0,0.0,0.0 
 04/24  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/24  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/24  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/24  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/24  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/24  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,42835.09434492045,0.0 
 04/24  16:00:00,1357674.1286395796,1197395.0195587199,160279.10908085964,0.0,170777.06012290956,0.0 
 04/24  17:00:00,1729852.5195818039,1254434.648754312,475417.87082749188,0.0,260594.2523839546,0.0 
 04/24  18:00:00,2175373.633233264,1311474.2779499039,863899.3552833599,0.0,345316.9735465441,0.0 
 04/24  19:00:00,2542135.8134970369,1368511.738404408,1173624.075092629,0.0,401961.94607272199,0.0 
 04/24  20:00:00,2871427.9986699328,1425551.3676,1445876.6310699322,0.0,437157.0303102008,0.0 
 04/24  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,512752.03598919467,0.0 
 04/24  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,635891.6595050579,0.0 
 04/24  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,816730.7783122298,0.0 
 04/24  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,906095.4069732387,0.0 
 04/25  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,951637.3439800325,0.0 
 04/25  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1003067.6807724137,0.0 
 04/25  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1060805.1667861813,0.0 
 04/25  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1121458.383719173,0.0 
 04/25  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1187240.9605608085,0.0 
 04/25  06:00:00,2430112.525475429,1197395.0195587199,1232717.5059167089,0.0,1229238.389578464,0.0 
 04/25  07:00:00,2301322.0007832909,1311474.2779499039,989847.7228333871,0.0,1171615.7840447184,0.0 
 04/25  08:00:00,2070219.2048366098,1425551.3676,644667.8372366097,0.0,1076052.1831631188,0.0 
 04/25  09:00:00,1583569.4020521362,1311474.2779499039,272095.1241022324,0.0,1108741.702231411,0.0 
 04/25  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,1051697.4799568537,0.0 
 04/25  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,659595.3033961665,0.0 
 04/25  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,506125.4477544445,0.0 
 04/25  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,389018.267238543,0.0 
 04/25  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,297418.0701055182,0.0 
 04/25  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,164134.96564197044,0.0 
 04/25  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,141572.9495601264,0.0 
 04/25  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,91293.6289124348,0.0 
 04/25  18:00:00,1456126.4179499043,1311474.2779499039,144652.13999999999,0.0,70838.13955577309,0.0 
 04/25  19:00:00,1519221.814404408,1368511.738404408,150710.07599999998,0.0,56349.26254711094,0.0 
 04/25  20:00:00,2424241.5044855505,1425551.3676,998690.1368855503,0.0,96943.35450257777,0.0 
 04/25  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,235048.24667304755,0.0 
 04/25  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,394802.08809066438,0.0 
 04/25  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,554941.3645996078,0.0 
 04/25  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,622593.8415900649,0.0 
 04/26  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,717864.0702667037,0.0 
 04/26  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,763184.1753107283,0.0 
 04/26  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,785856.7977949777,0.0 
 04/26  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,900070.0675819842,0.0 
 04/26  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,897782.565183758,0.0 
 04/26  06:00:00,1342047.15955872,1197395.0195587199,144652.13999999999,0.0,228678.33034545708,0.0 
 04/26  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/26  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,0.0,0.0 
 04/26  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,0.0,0.0 
 04/26  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  16:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,0.0,0.0 
 04/26  17:00:00,1390330.508754312,1254434.648754312,135895.86,0.0,0.0,0.0 
 04/26  18:00:00,1762407.240273356,1311474.2779499039,450932.96232345225,0.0,0.0,0.0 
 04/26  19:00:00,1597522.0477260734,1368511.738404408,229010.30932166536,0.0,0.0,0.0 
 04/26  20:00:00,2677553.6817534684,1425551.3676,1252002.314153468,0.0,0.0,0.0 
 04/26  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,0.0,0.0 
 04/26  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,0.0,0.0 
 04/26  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,0.0,0.0 
 04/26  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/27  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,0.0,0.0 
 04/27  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,7222.380185777205,0.0 
 04/27  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,193525.8863950385,0.0 
 04/27  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,411873.01571178008,0.0 
 04/27  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,551848.7407285408,0.0 
 04/27  06:00:00,2104897.452166062,1197395.0195587199,907502.4326073416,0.0,604277.4732908356,0.0 
 04/27  07:00:00,1595329.169923489,1311474.2779499039,283854.8919735851,0.0,502542.2825003238,0.0 
 04/27  08:00:00,1600493.1876,1425551.3676,174941.81999999999,0.0,385887.0018225006,0.0 
 04/27  09:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,436757.12127068536,0.0 
 04/27  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,544558.9516364966,0.0 
 04/27  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,511383.4939740045,0.0 
 04/27  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,456833.1396951495,0.0 
 04/27  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,429969.38010020265,0.0 
 04/27  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,410265.3671025238,0.0 
 04/27  15:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,428511.77111876747,0.0 
 04/27  16:00:00,1347777.5381347999,1197395.0195587199,150382.51857607993,0.0,590151.4151510671,0.0 
 04/27  17:00:00,1674858.606245072,1254434.648754312,420423.9574907598,0.0,652056.4099830677,0.0 
 04/27  18:00:00,2142398.9879737717,1311474.2779499039,830924.7100238673,0.0,671585.2626039469,0.0 
 04/27  19:00:00,2536617.143727871,1368511.738404408,1168105.4053234633,0.0,702800.6134019105,0.0 
 04/27  20:00:00,2868269.4743996385,1425551.3676,1442718.1067996382,0.0,722524.5109462561,0.0 
 04/27  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,784795.9857743752,0.0 
 04/27  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,891561.836372799,0.0 
 04/27  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,1133270.653275502,0.0 
 04/27  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1486440.1037238159,0.0 
 04/28  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,1870892.8012761325,0.0 
 04/28  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2191707.784001219,0.0 
 04/28  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2439347.631330276,0.0 
 04/28  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2615141.2152113255,0.0 
 04/28  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2788219.113202192,0.0 
 04/28  06:00:00,2445529.7196471008,1197395.0195587199,1248134.7000883804,0.0,2306878.7448193177,0.0 
 04/28  07:00:00,2281650.024035523,1311474.2779499039,970175.7460856191,0.0,2220936.9380833508,0.0 
 04/28  08:00:00,1650040.6990572238,1425551.3676,224489.33145722375,0.0,2325318.140998954,0.0 
 04/28  09:00:00,1662411.5480984308,1311474.2779499039,350937.2701485268,0.0,2320621.606117557,0.0 
 04/28  10:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,2046952.3027506285,0.0 
 04/28  11:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,1441740.8100210538,0.0 
 04/28  12:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,1049111.563049175,0.0 
 04/28  13:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,706521.530196735,0.0 
 04/28  14:00:00,1333290.87955872,1197395.0195587199,135895.86,0.0,808412.1595823533,0.0 
 04/28  15:00:00,1344362.1062356074,1197395.0195587199,146967.08667688733,0.0,1059692.0206537483,0.0 
 04/28  16:00:00,1701825.5116150482,1197395.0195587199,504430.4920563281,0.0,1208974.6758845256,0.0 
 04/28  17:00:00,2042567.7539026028,1254434.648754312,788133.1051482908,0.0,1334998.9745876434,0.0 
 04/28  18:00:00,2313687.132674526,1311474.2779499039,1002212.8547246221,0.0,1351710.3710308055,0.0 
 04/28  19:00:00,2575646.689570794,1368511.738404408,1207134.9511663859,0.0,1324517.980115478,0.0 
 04/28  20:00:00,2857574.0556144595,1425551.3676,1432022.6880144594,0.0,1283041.4757157234,0.0 
 04/28  21:00:00,2932652.1276000004,1425551.3676,1507100.76,0.0,1324691.6384381038,0.0 
 04/28  22:00:00,2516257.978404408,1368511.738404408,1147746.24,0.0,1581332.6153836686,0.0 
 04/28  23:00:00,1526226.368754312,1254434.648754312,271791.72,0.0,2135757.1839291618,0.0 
 04/28  24:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2419402.86319549,0.0 
 04/29  01:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2616467.530177637,0.0 
 04/29  02:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2811584.9996932505,0.0 
 04/29  03:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,2984004.5177163707,0.0 
 04/29  04:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,3177478.549204822,0.0 
 04/29  05:00:00,1197395.0195587199,1197395.0195587199,0.0,0.0,3299770.6434309107,0.0 
 04/29  06:00:00,1206151.2995587199,1197395.0195587199,8756.28,0.0,2092448.9848751696,0.0 
 04/29  07:00:00,1486416.097949904,1311474.2779499039,174941.81999999999,0.0,593948.1859619977,0.0 
